Age,80,160,240,320,400,480,560,640,720,800,880,960,1040
49,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
50,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
51,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
52,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
53,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
54,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
55,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
56,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
57,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
58,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
59,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
60,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
61,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
62,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
63,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
64,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
65,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
66,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
67,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
68,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
69,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
70,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
71,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
72,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
73,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
74,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
75,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
76,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
77,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
78,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
