Age,70,120,220,270,320,370,420,470,520,570,620,670,720,770,820,870,920,970,1020,1070
14,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
15,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
16,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
17,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
18,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
19,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
20,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
21,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
22,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
23,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
24,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
25,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
26,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
27,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
28,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
29,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
30,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
31,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
32,1,1.17,1.3689,1.6016,1.8739,2.1924,2.5652,3.0012,3.5115,4.1084,4.8068,5.624,6.5801,7.6987,9.0075,10.5387,12.3303,14.4265,16.879,19.7484
