,quantile
1325,0.956117889
1326,1.004033058
1327,0.97108785
1328,1.179014138
1329,0.856333029
1330,0.950139839
1331,0.776575412
1332,1.602845065
1333,0.858057763
1334,1.016021512
1335,0.974971049
1336,0.945434254
1337,0.784696245
1338,1.041571709
1339,0.773526188
1340,0.58396682
1341,1.048329873
1342,0.967153441
1343,0.740605204
1344,0.622524907
1345,1.163830112
1346,1.061870071
1347,1.080983132
1348,0.793559741
1349,1.281943656
1350,1.245084492
1351,0.7539689
1352,1.438238243
1353,0.97849739
1354,1.191020737
1355,1.041142267
1356,1.218054395
1357,1.039178857
1358,1.017729931
1359,0.7083181
1360,0.536362225
1361,1.025654332
1362,1.097730316
1363,0.945144909
1364,0.968025635
1365,0.932284062
1366,0.793342547
1367,0.794732425
1368,0.870055523
1369,1.189225838
1370,1.536757612
1371,1.310994585
1372,1.142266039
1373,0.714204089
1374,0.802719328
1375,0.642891739
1376,0.752628136
1377,1.146770464
1378,0.859542687
1379,0.865850768
1380,0.648571767
1381,1.333104136
1382,0.608797757
