,quantile
830,0.807558053
831,0.985558132
832,1.101260879
833,1.651875633
834,0.885445518
835,1.747639898
836,1.065309134
837,0.243006042
838,0.959388333
839,1.089153025
840,1.312230215
841,1.177161072
842,0.826494489
843,1.364913153
844,0.908872476
845,0.557514525
846,0.377427221
847,0.899681969
848,1.087697725
849,1.839507404
850,1.019577232
851,0.702635948
852,1.563616692
853,0.335684279
854,1.44149402
855,1.135416173
856,1.445301266
857,0.708591929
858,0.608412428
859,0.976794551
860,0.849588283
861,0.36817853
862,1.039334086
863,1.168932138
864,0.622210439
865,1.193612406
866,0.957875743
867,1.263072414
868,0.610525976
869,0.674083183
870,1.772223998
871,0.763743864
872,0.458446527
873,1.344944742
874,0.88079496
875,0.673537452
876,1.682027553
877,1.337839399
878,1.172920855
879,1.566080853
880,1.507532149
881,1.56075907
882,0.130501499
883,1.47696711
884,1.247933292
885,0.981630888
886,1.661581922
887,0.85116563
888,1.028726577
889,0.50471026
890,0.713781017
891,0.626981563
892,1.072956756
893,0.64627113
894,0.552730319
895,1.140935688
896,0.918067179
897,1.520322163
898,1.313454912
899,1.194139056
900,0.376925828
901,2.43476269
902,0.988464666
903,0.92753862
904,1.114345906
905,1.041194762
906,1.885136456
907,0.672922963
908,0.82474508
909,0.524782769
910,0.915790884
911,1.780954622
912,0.814487483
913,0.820371443
914,1.094617989
915,0.69924901
916,0.947595265
917,0.837233413
918,0.590760235
919,0.75468468
920,1.123458687
921,0.479554491
922,1.392064043
923,0.528498984
924,0.401942899
925,2.394275561
926,0.741924417
927,0.601806826
928,0.488898377
929,0.866602269
930,0.798436645
931,0.387860898
932,1.023271868
933,0.560931058
934,0.893753379
935,0.839298233
936,1.000612482
937,0.783975255
938,1.965808604
939,1.248301717
940,1.038103232
941,0.654437249
942,0.689857649
943,1.200269203
944,0.605482576
945,1.14006765
946,1.002370087
947,0.983184308
948,1.291671515
949,1.284781721
950,0.665060853
951,0.882844587
952,0.667296649
953,1.045630321
954,1.163517573
955,1.485259178
956,1.300269713
957,1.099891913
958,0.590557522
959,1.613688911
960,1.135096936
961,0.842936
962,0.951318188
963,0.484757776
964,0.619089012
965,2.315689711
966,0.809732121
967,0.775563704
968,0.586893074
969,1.14448085
970,0.795842901
971,0.543971889
972,1.735348734
973,0.472330708
974,1.205815322
975,1.141186452
976,0.687453684
977,1.115674166
978,0.956838808
979,1.005845889
980,0.645739762
981,0.770474087
982,0.651160623
983,0.741657397
984,1.132283492
985,0.95347132
986,1.218068584
987,1.503249472
988,0.824994226
989,0.953172999
990,0.793370507
991,0.776780184
992,1.272094959
993,1.656389913
994,0.844406928
995,0.760575928
996,1.29062652
997,1.072440632
998,1.611325204
999,0.97223946
